1150.mp4,-0.0947,-0.1018,-0.0328,0.0184,-0.0021,0.0854
1153.mp4,-0.0618,-0.0553,0.0151,0.0681,0.0417,0.1428
1172.mp4,-0.0778,-0.0561,0.0106,0.0610,0.0438,0.1283
1179.mp4,-0.0720,-0.0728,-0.0036,0.0560,0.0348,0.1309
1181.mp4,-0.0763,-0.0499,0.0028,0.0671,0.0270,0.1364
1182.mp4,-0.0803,-0.0731,-0.0185,0.0342,-0.0062,0.1041
1188.mp4,-0.0857,-0.0821,-0.0108,0.0423,0.0085,0.1150
1189.mp4,-0.0614,-0.0713,-0.0088,0.0332,0.0264,0.1229
1194.mp4,-0.0655,-0.0571,0.0005,0.0689,0.0356,0.1356
1197.mp4,-0.0524,-0.0479,0.0242,0.0795,0.0574,0.1577
1199.mp4,-0.1048,-0.0986,-0.0384,0.0101,-0.0002,0.0842
1201.mp4,-0.0868,-0.0900,-0.0426,0.0092,-0.0063,0.0883
121.mp4,-0.0795,-0.0466,-0.0023,0.0669,0.0447,0.1365
1211.mp4,-0.0522,-0.0462,0.0120,0.0764,0.0578,0.1577
1218.mp4,-0.0761,-0.0688,-0.0096,0.0457,0.0240,0.1230
1227.mp4,-0.0722,-0.0690,-0.0097,0.0389,0.0256,0.1248
123.mp4,-0.0517,-0.0416,0.0172,0.0753,0.0538,0.1533
1232.mp4,-0.0483,-0.0490,0.0148,0.0687,0.0393,0.1512
1234.mp4,-0.0919,-0.1639,-0.0301,0.0233,0.0167,0.0913
1239.mp4,-0.0794,-0.0757,-0.0083,0.0448,0.0183,0.1186
1264.mp4,-0.1062,-0.0909,-0.0359,0.0296,-0.0012,0.0997
1280.mp4,-0.0527,-0.0517,0.0158,0.0693,0.0323,0.1379
1284.mp4,-0.0708,-0.0664,-0.0043,0.0412,0.0182,0.1272
1291.mp4,-0.0505,-0.0381,0.0066,0.0697,0.0613,0.1480
1292.mp4,-0.0612,-0.0481,0.0096,0.0680,0.0591,0.1489
1295.mp4,-0.0838,-0.0938,-0.0262,0.0176,-0.0022,0.0965
1300.mp4,-0.0491,-0.0444,0.0299,0.0737,0.0574,0.1530
1306.mp4,-0.0836,-0.0795,-0.0152,0.0289,0.0156,0.1095
1318.mp4,-0.0767,-0.0688,-0.0095,0.0452,0.0096,0.1202
1323.mp4,-0.0834,-0.0691,-0.0137,0.0430,0.0199,0.1205
1325.mp4,-0.0801,-0.0918,-0.0335,0.0278,0.0116,0.1009
1333.mp4,-0.0984,-0.0826,-0.0300,0.0326,0.0190,0.1029
1336.mp4,-0.0701,-0.0587,0.0091,0.0640,0.0382,0.1372
1339.mp4,-0.0757,-0.0686,0.0049,0.0563,0.0318,0.1258
1345.mp4,-0.0736,-0.0680,-0.0128,0.0420,0.0282,0.1165
1368.mp4,-0.0917,-0.0761,-0.0275,0.0184,0.0237,0.0956
1369.mp4,-0.0512,-0.0539,0.0114,0.0608,0.0488,0.1413
1371.mp4,-0.0390,-0.0300,0.0295,0.0910,0.0650,0.1679
1373.mp4,-0.0733,-0.0656,0.0025,0.0470,0.0257,0.1279
1377.mp4,-0.0527,-0.0513,0.0148,0.0612,0.0430,0.1351
1382.mp4,-0.0742,-0.0697,-0.0015,0.0534,0.0317,0.1226
1394.mp4,-0.0919,-0.0939,-0.0275,0.0420,0.0103,0.1076
1398.mp4,-0.0630,-0.0602,0.0029,0.0551,0.0098,0.1308
140.mp4,-0.0954,-0.0668,-0.0025,0.0476,0.0419,0.1207
1410.mp4,-0.0819,-0.0854,-0.0320,0.0159,0.0222,0.1055
1417.mp4,-0.0700,-0.0501,0.0085,0.0728,0.0553,0.1404
142.mp4,-0.0643,-0.0632,-0.0115,0.0418,0.0215,0.1266
1425.mp4,-0.0977,-0.0765,-0.0195,0.0323,0.0185,0.1137
143.mp4,-0.0664,-0.0564,-0.0038,0.0518,0.0340,0.1328
1430.mp4,-0.0439,-0.0483,0.0159,0.0677,0.0373,0.1466
1432.mp4,-0.0829,-0.0492,0.0002,0.0666,0.0474,0.1364
1438.mp4,-0.0770,-0.0667,-0.0054,0.0477,0.0350,0.1199
1442.mp4,-0.0684,-0.0609,-0.0058,0.0519,0.0428,0.1334
1445.mp4,-0.0702,-0.0601,0.0091,0.0573,0.0113,0.1210
1448.mp4,-0.0674,-0.0667,-0.0022,0.0510,0.0321,0.1238
1458.mp4,-0.0866,-0.0710,-0.0089,0.0361,0.0258,0.1133
1467.mp4,-0.0747,-0.0718,-0.0112,0.0490,0.0193,0.1209
1470.mp4,-0.0971,-0.1008,-0.0375,0.0095,0.0168,0.0798
1472.mp4,-0.0709,-0.0688,0.0020,0.0561,0.0370,0.1297
1480.mp4,-0.0476,-0.0475,0.0195,0.0800,0.0453,0.1560
1487.mp4,-0.0690,-0.0456,0.0146,0.0672,0.0281,0.1353
1496.mp4,-0.0738,-0.0710,0.0004,0.0500,0.0516,0.1310
15.mp4,-0.0753,-0.0758,-0.0090,0.0558,0.0179,0.1209
1503.mp4,-0.0681,-0.0595,0.0115,0.0711,0.0374,0.1422
1504.mp4,-0.0828,-0.0758,-0.0141,0.0367,0.0233,0.1148
1505.mp4,-0.0949,-0.1009,-0.0409,0.0119,-0.0113,0.0845
1506.mp4,-0.0842,-0.0719,-0.0076,0.0514,0.0135,0.1190
1508.mp4,-0.0918,-0.0763,-0.0207,0.0314,0.0072,0.1058
151.mp4,-0.0710,-0.0687,-0.0172,0.0431,0.0405,0.1239
1510.mp4,-0.0700,-0.0957,-0.0164,0.0491,0.0353,0.1300
1514.mp4,-0.0416,-0.0342,0.0323,0.1019,0.0700,0.1712
1520.mp4,-0.0743,-0.0733,-0.0208,0.0363,0.0179,0.1167
1521.mp4,-0.0861,-0.0820,-0.0128,0.0377,0.0368,0.1190
1523.mp4,-0.0955,-0.0872,-0.0257,0.0269,0.0153,0.1022
1524.mp4,-0.0679,-0.0578,0.0035,0.0358,0.0470,0.1304
1533.mp4,-0.0568,-0.0397,0.0211,0.0728,0.0583,0.1579
1535.mp4,-0.0859,-0.0867,-0.0314,0.0163,0.0251,0.0984
1539.mp4,-0.0780,-0.0757,-0.0237,0.0260,0.0046,0.1021
1544.mp4,-0.0871,-0.0866,-0.0274,0.0313,0.0137,0.1038
1551.mp4,-0.0598,-0.0489,0.0102,0.0631,0.0451,0.1400
1553.mp4,-0.0871,-0.0787,-0.0265,0.0297,0.0207,0.1067
1554.mp4,-0.0705,-0.0660,-0.0133,0.0424,0.0307,0.1271
1559.mp4,-0.0633,-0.0484,-0.0029,0.0420,0.0288,0.1290
157.mp4,-0.0510,-0.0509,0.0263,0.0799,0.0544,0.1560
158.mp4,-0.0955,-0.0790,-0.0280,0.0059,0.0239,0.1058
1587.mp4,-0.0692,-0.0615,-0.0086,0.0475,0.0404,0.1320
159.mp4,-0.0645,-0.0529,0.0070,0.0675,0.0334,0.1441
1591.mp4,-0.0731,-0.0665,0.0005,0.0550,0.0248,0.1326
1593.mp4,-0.1144,-0.1093,-0.0562,0.0098,-0.0022,0.0772
1598.mp4,-0.0827,-0.0894,-0.0256,0.0345,-0.0075,0.1026
1601.mp4,-0.0827,-0.0800,-0.0283,0.0284,0.0031,0.1052
1602.mp4,-0.0676,-0.0576,0.0028,0.0639,0.0354,0.1395
1617.mp4,-0.0776,-0.0674,-0.0103,0.0439,0.0164,0.1228
1623.mp4,-0.0835,-0.0822,-0.0178,0.0316,0.0087,0.1113
1626.mp4,-0.0992,-0.0917,-0.0296,0.0302,0.0125,0.0954
163.mp4,-0.0783,-0.0598,-0.0006,0.0583,0.0446,0.1277
1637.mp4,-0.0791,-0.0634,-0.0148,0.0481,0.0122,0.1239
164.mp4,-0.0903,-0.0947,-0.0324,0.0263,-0.0006,0.0924
1669.mp4,-0.1049,-0.0952,-0.0271,0.0260,0.0198,0.1001
1671.mp4,-0.0912,-0.0911,-0.0186,0.0235,0.0099,0.0927
1672.mp4,-0.0682,-0.0587,0.0059,0.0627,0.0325,0.1377
168.mp4,-0.0528,-0.0512,0.0102,0.0649,0.0441,0.1449
1682.mp4,-0.0790,-0.0707,-0.0162,0.0274,0.0261,0.1151
1685.mp4,-0.0850,-0.0809,-0.0178,0.0371,0.0034,0.1081
1687.mp4,-0.0797,-0.0745,-0.0107,0.0431,0.0112,0.1126
1688.mp4,-0.0839,-0.0647,-0.0111,0.0458,0.0259,0.1181
169.mp4,-0.0661,-0.0643,-0.0057,0.0458,0.0358,0.1196
1694.mp4,-0.0566,-0.0454,0.0133,0.0791,0.0468,0.1513
1711.mp4,-0.0583,-0.0446,0.0072,0.0674,0.0675,0.1453
1713.mp4,-0.0845,-0.0820,-0.0228,0.0360,0.0100,0.1077
1720.mp4,-0.0776,-0.0590,-0.0022,0.0597,0.0432,0.1353
1724.mp4,-0.0540,-0.0597,0.0071,0.0534,0.0417,0.1407
173.mp4,-0.0692,-0.0556,-0.0039,0.0636,0.0172,0.1291
1736.mp4,-0.0850,-0.0905,-0.0177,0.0287,0.0145,0.1000
174.mp4,-0.0651,-0.0544,-0.0031,0.0525,0.0092,0.1265
1743.mp4,-0.0422,-0.0386,0.0161,0.0629,0.0480,0.1535
175.mp4,-0.0637,-0.0610,-0.0025,0.0624,0.0323,0.1286
1752.mp4,-0.0550,-0.0604,0.0099,0.0662,0.0314,0.1504
1754.mp4,-0.0631,-0.0700,-0.0054,0.0516,0.0363,0.1352
1755.mp4,-0.0649,-0.0620,-0.0019,0.0533,0.0357,0.1388
1757.mp4,-0.0582,-0.0486,0.0077,0.0717,0.0528,0.1439
1762.mp4,-0.0635,-0.0595,0.0046,0.0494,0.0262,0.1306
177.mp4,-0.0499,-0.0451,0.0160,0.0711,0.0446,0.1539
1777.mp4,-0.0634,-0.0619,-0.0077,0.0422,0.0181,0.1287
1783.mp4,-0.0521,-0.0468,0.0195,0.0715,0.0420,0.1464
1785.mp4,-0.0674,-0.0667,0.0063,0.0499,0.0249,0.1239
1788.mp4,-0.0618,-0.0599,-0.0026,0.0513,0.0353,0.1306
1796.mp4,-0.0735,-0.0786,-0.0185,0.0366,0.0269,0.1175
1799.mp4,-0.0907,-0.1331,-0.0291,0.0120,-0.0005,0.0892
1804.mp4,-0.0768,-0.0735,-0.0240,0.0371,0.0083,0.1089
1807.mp4,-0.0678,-0.0594,-0.0031,0.0542,0.0210,0.1281
182.mp4,-0.0809,-0.0862,-0.0220,0.0299,0.0127,0.0978
1820.mp4,-0.0595,-0.0524,0.0113,0.0610,0.0434,0.1400
1823.mp4,-0.0702,-0.0595,-0.0014,0.0671,0.0289,0.1398
184.mp4,-0.0544,-0.0465,0.0117,0.0775,0.0499,0.1508
1842.mp4,-0.0835,-0.0950,-0.0249,0.0337,0.0176,0.0974
1843.mp4,-0.0783,-0.0739,-0.0065,0.0321,0.0264,0.1191
1845.mp4,-0.0690,-0.0624,-0.0039,0.0589,0.0392,0.1352
1849.mp4,-0.0810,-0.0689,-0.0153,0.0378,0.0321,0.1159
185.mp4,-0.0654,-0.0576,0.0003,0.0484,0.0337,0.1265
1851.mp4,-0.0911,-0.0663,-0.0157,0.0442,0.0191,0.1175
1872.mp4,-0.0645,-0.0552,0.0063,0.0503,0.0372,0.1368
1880.mp4,-0.0797,-0.0726,-0.0069,0.0356,0.0316,0.1246
1883.mp4,-0.0739,-0.0674,0.0002,0.0660,0.0545,0.1429
1889.mp4,-0.0805,-0.0661,-0.0140,0.0492,0.0202,0.1185
1891.mp4,-0.0542,-0.0366,0.0258,0.0872,0.0589,0.1581
1894.mp4,-0.0759,-0.0599,-0.0096,0.0490,0.0064,0.1209
1915.mp4,-0.0692,-0.0688,-0.0081,0.0400,0.0241,0.1311
1917.mp4,-0.0694,-0.0659,-0.0019,0.0561,0.0319,0.1301
1919.mp4,-0.0552,-0.0525,0.0155,0.0726,0.0460,0.1498
1926.mp4,-0.0695,-0.0672,-0.0046,0.0460,0.0104,0.1181
193.mp4,-0.0989,-0.0922,-0.0190,0.0297,0.0017,0.0895
1931.mp4,-0.0678,-0.0696,0.0010,0.0558,0.0293,0.1263
1937.mp4,-0.0663,-0.0573,0.0115,0.0758,0.0310,0.1395
1939.mp4,-0.0721,-0.0681,-0.0032,0.0593,0.0387,0.1344
194.mp4,-0.0527,-0.0494,0.0089,0.0693,0.0525,0.1482
1945.mp4,-0.0723,-0.0599,-0.0157,0.0412,0.0280,0.1155
1963.mp4,-0.0833,-0.0747,-0.0081,0.0428,0.0092,0.1126
1964.mp4,-0.0388,-0.0372,0.0269,0.0865,0.0730,0.1698
1974.mp4,-0.0920,-0.0942,-0.0284,0.0157,-0.0007,0.0943
1976.mp4,-0.0667,-0.0562,-0.0067,0.0544,0.0215,0.1329
1982.mp4,-0.0875,-0.0884,-0.0250,0.0317,-0.0017,0.1130
199.mp4,-0.0614,-0.0544,0.0007,0.0545,0.0424,0.1362
2.mp4,-0.0758,-0.0605,0.0028,0.0573,0.0208,0.1307
2018.mp4,-0.0739,-0.0692,-0.0127,0.0335,0.0314,0.1193
2027.mp4,-0.0598,-0.0529,0.0042,0.0643,0.0242,0.1317
2031.mp4,-0.1108,-0.1036,-0.0373,0.0166,0.0100,0.0909
2047.mp4,-0.0823,-0.0677,0.0075,0.0588,0.0265,0.1304
2051.mp4,-0.0542,-0.0516,0.0170,0.0733,0.0381,0.1485
2085.mp4,-0.0744,-0.0690,-0.0100,0.0520,0.0221,0.1220
2086.mp4,-0.0492,-0.0493,0.0142,0.0726,0.0397,0.1482
2090.mp4,-0.0824,-0.0647,-0.0047,0.0585,0.0374,0.1216
2097.mp4,-0.0799,-0.0766,-0.0112,0.0440,0.0224,0.1160
2098.mp4,-0.0534,-0.0421,0.0074,0.0713,0.0398,0.1441
2099.mp4,-0.0801,-0.0625,0.0011,0.0461,0.0217,0.1197
211.mp4,-0.0572,-0.0423,0.0170,0.0613,0.0523,0.1508
2116.mp4,-0.0636,-0.0503,0.0065,0.0665,0.0306,0.1366
2121.mp4,-0.0772,-0.0758,-0.0181,0.0397,0.0226,0.1115
2124.mp4,-0.0802,-0.0687,-0.0234,0.0315,0.0233,0.1147
2125.mp4,-0.0770,-0.0768,-0.0182,0.0456,0.0192,0.1202
2126.mp4,-0.0886,-0.0778,-0.0107,0.0386,0.0219,0.1089
2138.mp4,-0.0689,-0.0708,-0.0121,0.0480,0.0239,0.1320
214.mp4,-0.0835,-0.0847,-0.0272,0.0348,0.0265,0.0998
2144.mp4,-0.0996,-0.0991,-0.0358,0.0110,-0.0218,0.0892
2152.mp4,-0.0932,-0.0915,-0.0350,0.0226,0.0140,0.0902
2156.mp4,-0.0283,-0.0297,0.0420,0.1002,0.0694,0.1732
2159.mp4,-0.1210,-0.1239,-0.0704,-0.0139,-0.0383,0.0621
2161.mp4,-0.0936,-0.0703,-0.0140,0.0194,0.0190,0.1022
2164.mp4,-0.0548,-0.0443,0.0175,0.0778,0.0573,0.1493
2171.mp4,-0.0655,-0.0666,0.0088,0.0631,0.0324,0.1333
2172.mp4,-0.0821,-0.0695,-0.0045,0.0412,0.0291,0.1139
2175.mp4,-0.0848,-0.0862,-0.0142,0.0342,0.0197,0.1088
2178.mp4,-0.0660,-0.0641,0.0024,0.0556,0.0327,0.1306
219.mp4,-0.0789,-0.0820,-0.0175,0.0318,0.0055,0.1072
2197.mp4,-0.0492,-0.0511,0.0206,0.0619,0.0574,0.1507
2198.mp4,-0.0932,-0.0792,-0.0236,0.0334,0.0264,0.1061
2202.mp4,-0.0695,-0.0655,0.0054,0.0573,0.0350,0.1312
2205.mp4,-0.0809,-0.1204,-0.0406,0.0384,0.0116,0.1059
2211.mp4,-0.0440,-0.0293,0.0242,0.0777,0.0386,0.1592
2215.mp4,-0.0623,-0.0572,0.0038,0.0524,0.0319,0.1308
2221.mp4,-0.0593,-0.0563,0.0014,0.0632,0.0408,0.1390
2224.mp4,-0.0535,-0.0539,0.0163,0.0774,0.0479,0.1578
2235.mp4,-0.0898,-0.0843,-0.0325,0.0223,0.0010,0.1003
225.mp4,-0.0574,-0.0377,0.0193,0.0751,0.0569,0.1417
226.mp4,-0.0745,-0.0553,0.0050,0.0587,0.0431,0.1328
228.mp4,-0.0797,-0.0695,-0.0152,0.0387,0.0323,0.1150
2281.mp4,-0.1038,-0.0659,-0.0237,0.0359,-0.0011,0.1036
2290.mp4,-0.1022,-0.1130,-0.0523,0.0092,-0.0310,0.0799
2295.mp4,-0.0865,-0.0844,-0.0331,0.0064,-0.0066,0.0938
2297.mp4,-0.0825,-0.0832,-0.0224,0.0311,-0.0085,0.1041
2303.mp4,-0.0641,-0.0523,0.0098,0.0690,0.0433,0.1395
2314.mp4,-0.0664,-0.0529,0.0065,0.0684,0.0491,0.1384
2315.mp4,-0.0609,-0.0578,0.0105,0.0737,0.0536,0.1480
2320.mp4,-0.0688,-0.0623,-0.0052,0.0427,0.0200,0.1249
2336.mp4,-0.0674,-0.0620,-0.0035,0.0638,0.0303,0.1363
2338.mp4,-0.0784,-0.0818,-0.0169,0.0275,0.0143,0.1093
2339.mp4,-0.0901,-0.0769,-0.0161,0.0282,0.0203,0.1033
2351.mp4,-0.0658,-0.0580,-0.0043,0.0544,0.0313,0.1305
2358.mp4,-0.0929,-0.1153,-0.0551,0.0182,-0.0169,0.0879
2363.mp4,-0.0627,-0.0515,0.0094,0.0651,0.0346,0.1401
2369.mp4,-0.0735,-0.0643,-0.0081,0.0479,0.0406,0.1320
2399.mp4,-0.0770,-0.0735,-0.0163,0.0452,0.0143,0.1242
240.mp4,-0.0785,-0.0712,-0.0080,0.0494,0.0365,0.1213
2400.mp4,-0.0904,-0.0641,-0.0108,0.0359,0.0211,0.1142
2401.mp4,-0.0731,-0.0500,0.0113,0.0686,0.0632,0.1437
2407.mp4,-0.0854,-0.0748,-0.0148,0.0327,0.0252,0.1149
2410.mp4,-0.0917,-0.0709,-0.0222,0.0091,0.0400,0.0953
2412.mp4,-0.0761,-0.0670,-0.0052,0.0540,0.0226,0.1268
2416.mp4,-0.0676,-0.0789,-0.0139,0.0525,0.0274,0.1154
2418.mp4,-0.0742,-0.0695,-0.0090,0.0461,0.0364,0.1266
2422.mp4,-0.0879,-0.0787,-0.0252,0.0264,0.0177,0.1004
243.mp4,-0.0991,-0.0957,-0.0472,0.0158,-0.0058,0.0768
2431.mp4,-0.0562,-0.0435,0.0043,0.0558,0.0489,0.1526
2451.mp4,-0.0452,-0.0476,0.0103,0.0671,0.0436,0.1465
2457.mp4,-0.0408,-0.0306,0.0440,0.0910,0.0463,0.1647
2460.mp4,-0.0668,-0.0673,-0.0069,0.0462,0.0370,0.1265
2464.mp4,-0.0668,-0.0522,0.0025,0.0601,0.0368,0.1358
2465.mp4,-0.0771,-0.0747,-0.0133,0.0501,0.0280,0.1205
2467.mp4,-0.0740,-0.0721,-0.0140,0.0385,0.0062,0.1143
2469.mp4,-0.0731,-0.0838,-0.0218,0.0395,0.0165,0.1125
247.mp4,-0.0987,-0.1007,-0.0409,0.0020,-0.0086,0.0876
2481.mp4,-0.0858,-0.0612,-0.0014,0.0602,0.0306,0.1293
25.mp4,-0.0779,-0.0821,-0.0235,0.0417,0.0177,0.1105
2504.mp4,-0.0787,-0.0623,-0.0082,0.0408,0.0209,0.1132
2523.mp4,-0.0872,-0.0799,-0.0166,0.0287,0.0132,0.1112
2530.mp4,-0.0813,-0.0931,-0.0309,0.0277,0.0121,0.1056
2543.mp4,-0.0811,-0.0780,-0.0208,0.0370,0.0237,0.1191
2547.mp4,-0.0672,-0.0721,-0.0065,0.0365,0.0211,0.1257
2548.mp4,-0.0748,-0.0704,-0.0177,0.0344,0.0240,0.1127
2551.mp4,-0.0465,-0.0358,0.0214,0.0783,0.0458,0.1564
2554.mp4,-0.0605,-0.0517,0.0110,0.0683,0.0440,0.1418
2559.mp4,-0.0593,-0.0394,0.0309,0.0886,0.0553,0.1536
2560.mp4,-0.1138,-0.0795,-0.0038,0.0584,0.0390,0.1177
2562.mp4,-0.0525,-0.0525,0.0065,0.0570,0.0303,0.1384
2566.mp4,-0.0859,-0.0830,-0.0260,0.0398,0.0292,0.1099
2570.mp4,-0.0536,-0.0630,0.0110,0.0722,0.0524,0.1438
2574.mp4,-0.0988,-0.1034,-0.0479,-0.0167,-0.0002,0.0691
2575.mp4,-0.0732,-0.0638,-0.0054,0.0428,0.0465,0.1111
2576.mp4,-0.0604,-0.0546,0.0098,0.0666,0.0463,0.1398
2579.mp4,-0.0721,-0.0816,-0.0212,0.0191,-0.0025,0.1050
2586.mp4,-0.1067,-0.0754,-0.0107,0.0380,0.0280,0.1098
2594.mp4,-0.0810,-0.0717,-0.0208,0.0399,0.0328,0.1204
2603.mp4,-0.0998,-0.0834,-0.0215,0.0339,0.0184,0.1016
2605.mp4,-0.0658,-0.0469,0.0198,0.0678,0.0515,0.1515
2610.mp4,-0.0953,-0.0929,-0.0333,0.0189,0.0109,0.0953
2611.mp4,-0.1024,-0.1054,-0.0370,0.0203,0.0080,0.0886
2615.mp4,-0.0529,-0.0646,0.0029,0.0604,0.0346,0.1406
2616.mp4,-0.0534,-0.0494,0.0142,0.0732,0.0392,0.1494
2618.mp4,-0.0740,-0.0798,-0.0159,0.0380,0.0295,0.1134
2622.mp4,-0.0562,-0.0550,0.0024,0.0699,0.0273,0.1393
2623.mp4,-0.0694,-0.0709,-0.0187,0.0401,0.0207,0.1229
2624.mp4,-0.0783,-0.0886,-0.0244,0.0446,0.0204,0.1152
2632.mp4,-0.0945,-0.0920,-0.0237,0.0257,0.0128,0.0999
2639.mp4,-0.0993,-0.0920,-0.0323,0.0236,-0.0080,0.0942
2642.mp4,-0.0865,-0.0829,-0.0304,0.0198,0.0032,0.0928
2644.mp4,-0.1116,-0.1064,-0.0476,0.0032,-0.0077,0.0819
2651.mp4,-0.0774,-0.0608,-0.0034,0.0461,0.0223,0.1209
2655.mp4,-0.0739,-0.0747,-0.0077,0.0446,0.0177,0.1230
2656.mp4,-0.0686,-0.0637,-0.0008,0.0644,0.0260,0.1332
2662.mp4,-0.1098,-0.1088,-0.0379,0.0130,-0.0017,0.0970
2676.mp4,-0.0672,-0.0485,0.0103,0.0750,0.0329,0.1460
2677.mp4,-0.0737,-0.0701,-0.0040,0.0507,0.0282,0.1300
2679.mp4,-0.0570,-0.0470,0.0148,0.0561,0.0373,0.1456
2687.mp4,-0.0734,-0.0788,-0.0167,0.0446,0.0146,0.1164
2688.mp4,-0.0536,-0.0418,0.0212,0.0746,0.0488,0.1536
2696.mp4,-0.0574,-0.0370,0.0275,0.0772,0.0567,0.1632
2699.mp4,-0.0823,-0.0715,-0.0114,0.0321,0.0318,0.1209
2703.mp4,-0.0986,-0.1190,-0.0504,0.0079,-0.0200,0.0735
2705.mp4,-0.0744,-0.0750,-0.0152,0.0339,0.0252,0.1142
2713.mp4,-0.0453,-0.0372,0.0216,0.0848,0.0568,0.1620
2715.mp4,-0.0617,-0.0492,0.0134,0.0663,0.0615,0.1472
272.mp4,-0.0898,-0.0774,-0.0161,0.0430,0.0218,0.1085
2727.mp4,-0.0501,-0.0341,0.0193,0.0818,0.0576,0.1554
2730.mp4,-0.0607,-0.0535,0.0044,0.0714,0.0432,0.1361
2732.mp4,-0.0841,-0.0844,-0.0186,0.0264,0.0059,0.1015
2741.mp4,-0.0771,-0.0819,-0.0209,0.0332,0.0248,0.1127
2744.mp4,-0.0484,-0.0400,0.0142,0.0839,0.0477,0.1543
2753.mp4,-0.0659,-0.0462,0.0079,0.0743,0.0525,0.1389
2758.mp4,-0.1013,-0.1206,-0.0519,-0.0020,-0.0048,0.0687
2759.mp4,-0.0745,-0.0649,-0.0045,0.0465,0.0264,0.1266
2762.mp4,-0.0759,-0.0528,0.0100,0.0585,0.0488,0.1369
2764.mp4,-0.0702,-0.0671,-0.0051,0.0351,0.0206,0.1255
2767.mp4,-0.0894,-0.0917,-0.0197,0.0238,0.0022,0.0995
2770.mp4,-0.0716,-0.0642,-0.0092,0.0499,0.0371,0.1255
2775.mp4,-0.0644,-0.0600,-0.0147,0.0418,0.0498,0.1267
2779.mp4,-0.0609,-0.0537,0.0099,0.0552,0.0556,0.1435
279.mp4,-0.0943,-0.1197,-0.0437,0.0034,-0.0031,0.0778
2790.mp4,-0.0483,-0.0517,0.0145,0.0674,0.0435,0.1459
2793.mp4,-0.0737,-0.0675,-0.0098,0.0412,0.0183,0.1172
2797.mp4,-0.0815,-0.0800,-0.0181,0.0370,0.0071,0.1108
2798.mp4,-0.0457,-0.0401,0.0236,0.0852,0.0500,0.1646
280.mp4,-0.0776,-0.0712,-0.0121,0.0430,0.0191,0.1217
2803.mp4,-0.0559,-0.0488,0.0120,0.0741,0.0351,0.1432
2804.mp4,-0.0675,-0.0516,0.0103,0.0630,0.0501,0.1413
2809.mp4,-0.0753,-0.0767,-0.0091,0.0424,0.0145,0.1205
2813.mp4,-0.0578,-0.0452,0.0204,0.0756,0.0529,0.1526
2817.mp4,-0.0681,-0.0697,-0.0040,0.0444,0.0361,0.1187
2821.mp4,-0.0453,-0.0441,0.0193,0.0762,0.0485,0.1577
2826.mp4,-0.0618,-0.0605,0.0097,0.0700,0.0413,0.1439
2828.mp4,-0.0484,-0.0438,0.0213,0.0801,0.0485,0.1525
2829.mp4,-0.0857,-0.0676,-0.0007,0.0552,0.0313,0.1277
2831.mp4,-0.0678,-0.0620,-0.0036,0.0401,0.0268,0.1213
2836.mp4,-0.0577,-0.0617,0.0020,0.0585,0.0493,0.1344
2839.mp4,-0.0468,-0.0416,0.0226,0.0849,0.0554,0.1619
2840.mp4,-0.0746,-0.0820,-0.0163,0.0261,0.0219,0.1066
2845.mp4,-0.0951,-0.0912,-0.0352,0.0230,0.0107,0.1044
2850.mp4,-0.0916,-0.0838,-0.0265,0.0283,0.0107,0.1088
2852.mp4,-0.0583,-0.0468,0.0112,0.0729,0.0545,0.1508
